#{"t_start": 1522347689.6304753, "env_id": null}
r,l,t
2946.418006,216,2993.521538
2936.775761,251,2996.311507
-8259.546693,592,3004.960026
12716.295528,433,3010.465173
17659.337092,390,3015.883274
7817.972235,229,3019.901484
-3883.95166,335,3024.046414
3865.421008,174,3027.177947
-3713.305061,600,3035.663076
4083.471079,265,3038.538653
-2376.703461,344,3043.907112
2273.857905,376,3048.145046
4904.771863,215,3052.378491
2494.328765,447,3058.420088
-120.451302,341,3063.777469
-2704.616792,299,3068.017225
7834.583142,309,3072.118466
5498.121384,312,3076.2477
1798.843192,311,3080.364947
1647.999574,218,3083.604817
-859.721144,239,3086.538484
2357.577087,206,3089.290463
-3660.878974,304,3093.372113
10591.052816,268,3097.754364
1733.833005,256,3101.762337
10589.538614,303,3105.8697
5700.160231,376,3111.752466
2374.703358,331,3115.914501
6997.465405,503,3122.808858
5404.158332,272,3126.887563
7521.658419,380,3131.276109
792.510405,293,3135.344824
-1736.898072,292,3139.852649
3430.528945,407,3145.630041
15123.739298,319,3149.734798
9025.637912,339,3155.314956
9496.251063,362,3160.701763
1865.083548,280,3163.697643
5021.052817,247,3168.34502
5368.772938,194,3171.029969
15169.738786,413,3176.688537
41.24404,399,3182.107338
4923.526132,315,3186.412046
3781.643566,300,3190.489451
4661.354213,254,3195.317835
3307.207578,270,3198.141414
-1867.038366,344,3203.644404
1090.515927,283,3206.55634
5987.230769,226,3210.496138
3603.792019,263,3213.318971
1548.035196,271,3217.854019
6152.689028,206,3220.729705
1597.613196,363,3226.916212
2644.088357,244,3229.741129
-1459.918104,550,3237.864281
-9384.944535,651,3246.413969
3830.379816,321,3250.528862
5303.845919,380,3256.371915
-192.903397,472,3263.151216
-1584.992703,317,3267.29534
2033.936212,289,3271.42142
2410.752298,281,3276.123331
4772.669068,228,3279.509846
3020.990852,309,3284.246002
10489.009088,283,3288.303912
2539.700951,318,3292.726521
-4632.630506,724,3302.482626
5610.921982,266,3307.272031
-770.712413,320,3312.069226
2197.513094,274,3316.092643
-8365.405548,513,3323.026864
3373.673378,250,3327.048481
3426.133405,246,3330.02232
-344.357028,105,3331.396833
-1025.999789,91,3333.003526
1927.122862,332,3337.318672
7790.097111,296,3341.933762
-611.211151,98,3343.373812
624.407453,224,3347.396276
3277.314488,266,3350.254307
2241.801523,316,3354.469197
4184.809294,232,3358.485292
3098.787335,184,3361.217019
-689.928378,661,3370.110384
1187.764137,247,3374.114323
6188.455094,261,3376.933504
-959.626144,331,3382.441696
-2481.752177,415,3387.991081
5341.374264,305,3392.15609
9370.061124,425,3398.767286
10357.204318,385,3404.462361
7426.783458,312,3408.840704
-637.970625,352,3414.469209
-1632.737049,372,3419.140393
6652.500256,254,3423.442751
1538.087209,269,3426.761127
6010.296392,232,3430.755315
5853.794216,274,3434.830455
-701.614963,239,3437.636616
1606.116076,224,3440.430199
3760.499781,257,3444.855726
3160.949833,247,3447.660394
4319.760561,209,3450.4286
3307.315597,220,3453.902169
5355.289751,208,3457.841096
1568.669954,250,3461.044417
-1415.1548,163,3463.72867
4178.837578,277,3466.59204
1912.067866,1390,3486.461994
4030.807801,278,3490.534433
9363.161138,327,3494.793409
2661.846973,241,3499.290985
9129.670699,329,3503.506261
494.475643,330,3507.731658
14179.295461,309,3513.605625
-1055.447057,198,3515.146114
6408.918511,291,3519.477735
1233.470546,329,3524.880516
2771.602101,197,3527.626093
-3932.792133,305,3532.139534
1152.056732,293,3536.246608
2109.74873,268,3539.609074
2954.811064,241,3543.641315
11364.118857,297,3547.723466
1823.525733,295,3552.102052
9010.172855,277,3555.00744
