reference_actor_Q_mean,reference_actor_Q_std,reference_Q_mean,reference_perturbed_action_mean,reference_action_mean,AI_return,rollout/Q_mean,rollout/actions_std,param_noise_stddev,reference_perturbed_action_std,total/episodes,total/epochs,obs_rms_std,reference_Q_std,total/duration,AI_success_rate,obs_rms_mean,train/loss_actor,rollout/return,AI_distance,rollout/episodes,train/param_noise_distance,reference_action_std,rollout/return_history,rollout/actions_mean,train/loss_critic,total/steps_per_second,total/steps,rollout/episode_steps
1295.894287109375,1513.2235107421875,1270.0972900390625,0.08805573731660843,0.07557287812232971,4977.683495000966,1942.286376953125,0.7875455021858215,0.0059055952237471445,0.8609104156494141,10844.0,1046,1.8078001737594604,1529.5078125,23481.45318198204,0.2825,0.44825950264930725,-2074.47900390625,4603.510762962009,2.912888357900608,10844.0,0.1927420899271965,0.8559386730194092,5117.913638132964,0.20591658353805542,1213.4039306640625,89.09159002157706,2092000,192.9172814459609
1273.4375,1519.1253662109375,1248.401123046875,0.01698453724384308,-0.030638083815574646,4984.235744690048,1942.6715087890625,0.7875169515609741,0.005453718107902164,0.8663941025733948,10854.0,1047,1.8069849014282227,1532.3902587890625,23509.58621287346,0.2835,0.44834598898887634,-2064.416748046875,4604.816469413913,2.9195051242254118,10854.0,0.20128441989421844,0.8866894841194153,5145.32355499001,0.20593683421611786,1199.716796875,89.0700491722547,2094000,192.91440943430993
1332.459228515625,1451.872802734375,1318.730224609375,0.05787813663482666,0.08372530341148376,4978.496090401838,1942.9072265625,0.7874888777732849,0.006394913388759758,0.8736870884895325,10865.0,1048,1.8061598539352417,1454.4556884765625,23537.571633815765,0.282,0.44836103916168213,-2043.127197265625,4605.027175216766,2.921034745250143,10865.0,0.20034027472138405,0.8735669255256653,5180.644539853323,0.20595639944076538,1827.38134765625,89.04911826115213,2096000,192.89700874367233
1321.424072265625,1449.5623779296875,1303.49609375,0.12288553267717361,0.14130793511867523,4983.526083016064,1943.1468505859375,0.7874849438667297,0.0049371798576567285,0.8518996834754944,10875.0,1049,1.8053430318832397,1455.4552001953125,23566.018531560898,0.2795,0.44834181666374207,-2064.71044921875,4606.109054082248,2.9256049814348626,10875.0,0.20786111563444137,0.8755554556846619,5262.1801059826485,0.20590278506278992,1183.7996826171875,89.02649368582325,2098000,192.91071264367815
1360.628173828125,1461.8643798828125,1344.663818359375,0.182684063911438,0.1436474323272705,4990.42494273688,1943.3297119140625,0.7874726057052612,0.005563337841870998,0.8608377575874329,10885.0,1050,1.8045239448547363,1470.215087890625,23593.585232257843,0.28,0.4483436048030853,-2067.628173828125,4606.965711418339,2.9248123738701235,10885.0,0.21448198556900025,0.8594460487365723,5366.089524324488,0.20586532354354858,1115.89208984375,89.00724410162209,2100000,192.92595314653192
1299.3585205078125,1508.6829833984375,1277.98291015625,0.13296949863433838,0.15306368470191956,4987.447510644198,1942.7337646484375,0.7875162959098816,0.005563337841870998,0.8644620776176453,10894.0,1051,1.8037090301513672,1518.56884765625,23622.73846411705,0.282,0.4482821524143219,-2072.29296875,4605.522452214564,2.9162527656610493,10894.0,0.20480100840330123,0.8647803664207458,5198.956565423021,0.20573759078979492,1359.8544921875,88.98206290489729,2102000,192.9447402239765
1286.748291015625,1533.240234375,1265.982666015625,0.012250777333974838,0.06616010516881943,4988.999101069544,1942.8502197265625,0.7875021696090698,0.005346258315755479,0.8880398869514465,10905.0,1052,1.802909016609192,1543.2060546875,23648.72946357727,0.281,0.4482692778110504,-2084.95166015625,4605.712823435039,2.9244535957446307,10905.0,0.19671147167682648,0.8713546991348267,5157.0952051949125,0.2057725340127945,1480.6959228515625,88.9688388224191,2104000,192.92828977533242
1259.310302734375,1578.1678466796875,1236.38720703125,0.173727348446846,-0.014835449866950512,4985.229350314556,1942.8240966796875,0.7874945998191833,0.0059055952237471445,0.8535972833633423,10915.0,1053,1.802103877067566,1591.027587890625,23674.91289973259,0.2795,0.44825419783592224,-2056.084228515625,4605.372233679309,2.9385926848117583,10915.0,0.19296084389090537,0.8692861199378967,5030.1401352636785,0.20573176443576813,2003.6114501953125,88.95492071794644,2106000,192.9225836005497
1266.4556884765625,1568.3265380859375,1240.787353515625,0.04343407601118088,0.06506423652172089,4982.437466303468,1942.975341796875,0.7874751687049866,0.0059055952237471445,0.8742068409919739,10927.0,1054,1.8012901544570923,1584.5701904296875,23704.45136642456,0.2785,0.4482370615005493,-2077.59619140625,4605.745141983744,2.9397400090107233,10927.0,0.21016208946704865,0.8696996569633484,5075.167850443703,0.20573630928993225,1561.7554931640625,88.92844501711656,2108000,192.91379152557883
1248.69677734375,1572.7783203125,1226.510986328125,0.06982263922691345,0.07297930866479874,4981.98058608221,1943.1600341796875,0.7874677181243896,0.006394913388759758,0.8722686171531677,10937.0,1055,1.8008322715759277,1587.322265625,23727.521634340286,0.279,0.44821155071258545,-2071.90966796875,4606.310956454784,2.936633194507307,10937.0,0.205328049659729,0.8465166091918945,4911.249801555443,0.20572997629642487,1461.193603515625,88.92627019866443,2110000,192.91917344792904
1237.537109375,1532.941650390625,1215.9520263671875,0.015227502211928368,0.13397984206676483,4980.087293703363,1943.28564453125,0.7874513268470764,0.0059055952237471445,0.866520345211029,10947.0,1056,1.8000179529190063,1544.2581787109375,23753.12221264839,0.2795,0.4481992721557617,-2091.18212890625,4607.03670214808,2.925497384920013,10947.0,0.19125639617443085,0.8353363871574402,5016.113917075723,0.20566534996032715,2735.543212890625,88.91462693167018,2112000,192.92865625285467
1288.4232177734375,1486.634765625,1269.173583984375,0.18296672403812408,0.09506238251924515,4979.370419697169,1943.3941650390625,0.7874376773834229,0.006024297687744463,0.8489404320716858,10957.0,1057,1.7992013692855835,1495.8280029296875,23778.84455704689,0.28,0.4481941759586334,-2065.254638671875,4607.242195708372,2.911036162244197,10957.0,0.21990646332502364,0.8626217246055603,4876.4979111350685,0.20570111274719238,1349.72802734375,88.90255348313438,2114000,192.91950351373552
1310.7735595703125,1527.134033203125,1287.3070068359375,0.00586817367002368,0.055226683616638184,4981.718659410653,1943.5390625,0.7874348163604736,0.0059055952237471445,0.8859810829162598,10968.0,1058,1.7983942031860352,1543.768310546875,23805.591294050217,0.28,0.44815757870674133,-2101.5380859375,4607.685345432329,2.898259007516667,10968.0,0.20882278561592102,0.8829271197319031,4794.201220171047,0.20561958849430084,1344.888916015625,88.88668102643838,2116000,192.91739606126916
1299.3065185546875,1499.6768798828125,1278.0516357421875,0.15752597153186798,0.12087608873844147,4986.18926629922,1943.58984375,0.7874695062637329,0.005453718107902164,0.8621447086334229,10977.0,1059,1.7976034879684448,1513.50244140625,23831.610076904297,0.2785,0.44818058609962463,-2103.327880859375,4608.390304441207,2.907285596881101,10977.0,0.20669331789016723,0.8685465455055237,4874.260603480002,0.2055494487285614,1086.5155029296875,88.8735588223054,2118000,192.94260726974582
1343.02001953125,1459.6920166015625,1319.439208984375,0.12805818021297455,0.11794403940439224,4982.887910657558,1943.6612548828125,0.7874782085418701,0.0059055952237471445,0.8599961400032043,10988.0,1060,1.7967982292175293,1473.3006591796875,23858.17429614067,0.2765,0.4481664001941681,-2057.813232421875,4608.603774937335,2.90786433634423,10988.0,0.21216485291719436,0.8661903142929077,4788.963154055458,0.2054874747991562,1588.7230224609375,88.85843374624578,2120000,192.93765926465235
1344.28369140625,1453.804443359375,1322.798095703125,0.18344618380069733,0.15815992653369904,4975.560610568736,1943.3536376953125,0.7875129580497742,0.005675160932492605,0.8604292869567871,10997.0,1061,1.795999526977539,1464.668701171875,23884.239134073257,0.276,0.44803866744041443,-2069.7529296875,4607.936598859862,2.9010947202711805,10997.0,0.213994852155447,0.8597453832626343,4841.441532593235,0.2053619623184204,1127.8394775390625,88.84519988634491,2122000,192.9468036737292
1338.086669921875,1478.745361328125,1316.1915283203125,0.22613832354545593,0.20074762403964996,4962.885254471879,1942.9818115234375,0.7875450849533081,0.0057892316672357065,0.8316599130630493,11006.0,1062,1.79519784450531,1494.151611328125,23908.803849220276,0.2755,0.4480321407318115,-2029.343017578125,4607.030871972067,2.913456368281177,11006.0,0.21530462712049483,0.8567312359809875,4758.065062755475,0.20528586208820343,1029.27490234375,88.83756851220596,2124000,192.9831909867345
1333.716796875,1498.236328125,1313.994873046875,0.20869672298431396,0.13279904425144196,4963.123934501324,1943.4609375,0.7875249981880188,0.005346258315755479,0.8817411065101624,11015.0,1063,1.7943974733352661,1509.6292724609375,23939.42638540268,0.275,0.44812312722206116,-2080.8017578125,4608.074719660199,2.921505496074524,11015.0,0.20751917570829392,0.8812680244445801,4903.0510644743135,0.20531386137008667,1399.1434326171875,88.8074745724213,2126000,192.99455288243306
1315.75146484375,1517.031005859375,1294.326416015625,0.32270070910453796,0.31708669662475586,4963.51150108603,1943.57373046875,0.7875392436981201,0.005137649157968821,0.8119493126869202,11026.0,1064,1.793593406677246,1528.6510009765625,23963.068917274475,0.2755,0.44809654355049133,-2048.2333984375,4608.583695282303,2.9227525438617423,11026.0,0.21004027396440506,0.8172233700752258,4912.065494508484,0.2052299827337265,1703.74365234375,88.80331677659072,2128000,192.9947397061491
1309.286376953125,1523.8355712890625,1288.056884765625,0.181034654378891,0.27414020895957947,4966.046723730805,1943.861328125,0.7875069975852966,0.006024297687744463,0.8842270374298096,11036.0,1065,1.792789101600647,1539.7098388671875,23988.964217185974,0.273,0.4481162130832672,-2074.647216796875,4609.315459073701,2.930300123745893,11036.0,0.20498284071683884,0.8593313694000244,4958.905662069704,0.20523379743099213,1209.21142578125,88.79082817898586,2130000,192.99401957230882
1319.66943359375,1490.4490966796875,1298.58203125,0.23299641907215118,0.15760019421577454,4968.343244388561,1943.97412109375,0.7874982953071594,0.006145386071268126,0.871974766254425,11047.0,1066,1.7919896841049194,1503.2841796875,24013.739732265472,0.2745,0.4480808675289154,-2062.33544921875,4609.6163379012205,2.899000831767758,11047.0,0.1990572077035904,0.8632848262786865,4892.009063797555,0.20525456964969635,1212.9962158203125,88.78250633887693,2132000,192.98180501493619
1332.873046875,1471.6893310546875,1315.1668701171875,0.19323542714118958,0.16604946553707123,4971.108063880667,1944.154541015625,0.7874899506568909,0.005675160932492605,0.8636765480041504,11058.0,1067,1.7911869287490845,1481.4591064453125,24034.07671356201,0.275,0.4480614960193634,-2038.9281005859375,4610.4825542018,2.880729355271833,11058.0,0.21160758182406425,0.8629975914955139,4964.968260710691,0.20527690649032593,1095.462158203125,88.79059617862586,2134000,192.9797431723639
1324.4710693359375,1510.9205322265625,1302.59912109375,0.06398189067840576,0.15642036497592926,4979.534507732265,1944.6444091796875,0.7874584197998047,0.005675160932492605,0.8840214610099792,11067.0,1068,1.7903977632522583,1520.494873046875,24056.895350694656,0.273,0.4481239318847656,-2076.171875,4612.067011901437,2.8847636822866063,11067.0,0.2043307575583458,0.8479041457176208,5091.630561572773,0.2053174376487732,1375.52880859375,88.78951206554265,2136000,192.99313273696575
1327.222412109375,1490.9359130859375,1305.379150390625,0.09718835353851318,0.18114106357097626,4987.237518423324,1944.8775634765625,0.7874350547790527,0.005563337841870998,0.8391320705413818,11077.0,1069,1.7895981073379517,1502.8092041015625,24082.732504606247,0.274,0.44811245799064636,-2088.9013671875,4613.00529232521,2.8696504153742866,11077.0,0.19978414833545685,0.8695639371871948,5119.592512352189,0.20532158017158508,1805.1533203125,88.77730131292493,2138000,193.00153471156452
1315.01220703125,1499.791259765625,1294.4739990234375,0.09636569768190384,0.08531562238931656,4980.306206547725,1944.743896484375,0.7874195575714111,0.006145386071268126,0.8786602020263672,11087.0,1070,1.788802146911621,1511.559326171875,24103.953480243683,0.2735,0.44804847240448,-2074.8828125,4612.681216050519,2.8593119589007987,11087.0,0.20380207777023315,0.8789519667625427,5051.006594850022,0.20538048446178436,1667.0784912109375,88.78211625134473,2140000,192.9976549111572
1297.1202392578125,1488.343994140625,1274.9783935546875,0.06431818008422852,0.044316552579402924,4974.430507176625,1944.685546875,0.7874183654785156,0.006145386071268126,0.8862260580062866,11098.0,1071,1.7880120277404785,1500.09521484375,24130.71549320221,0.2715,0.4480532109737396,-2038.3125,4612.212023500892,2.8683278003873576,11098.0,0.19793419778347016,0.8751931190490723,5091.347050797208,0.2053917795419693,1614.1038818359375,88.76653494188419,2142000,192.99180032438278
1285.346435546875,1545.0831298828125,1265.3175048828125,0.11455892026424408,0.08878667652606964,4973.448490714725,1944.7376708984375,0.7873952984809875,0.00652345114787383,0.8668146133422852,11109.0,1072,1.787218451499939,1556.9788818359375,24153.10937809944,0.271,0.44804704189300537,-2078.365234375,4612.189762880162,2.870317605944804,11109.0,0.19572241589426995,0.8464255928993225,5212.9425165968605,0.20546706020832062,1234.940673828125,88.767038911522,2144000,192.98703753713207
1312.2889404296875,1505.63720703125,1289.3353271484375,-0.03830413520336151,0.03596976026892662,4968.161719174225,1944.4090576171875,0.7874194979667664,0.005675160932492605,0.8710715174674988,11118.0,1073,1.7864335775375366,1512.269775390625,24176.278967380524,0.27,0.4480508267879486,-2071.7236328125,4611.786819143026,2.8802087199975435,11118.0,0.20302805095911025,0.8601542711257935,5007.732179460252,0.20544756948947906,2012.6409912109375,88.76469380980662,2146000,193.0145709660011
1270.996337890625,1527.2889404296875,1250.1148681640625,0.11288599669933319,0.11670541763305664,4973.05229391881,1944.774658203125,0.787397563457489,0.00652345114787383,0.8478889465332031,11128.0,1074,1.7856382131576538,1536.4566650390625,24204.970782995224,0.2695,0.4480721652507782,-2065.61962890625,4612.674822408889,2.869218388386028,11128.0,0.19986123502254485,0.8693885207176208,5047.977171347808,0.20542633533477783,1382.71044921875,88.74210257295744,2148000,193.012311286844
1324.8487548828125,1499.7977294921875,1311.1318359375,0.027576427906751633,0.052955903112888336,4974.748332535471,1945.05029296875,0.7873551249504089,0.0062689083313006155,0.8744852542877197,11138.0,1075,1.784842610359192,1502.9334716796875,24233.99023604393,0.2685,0.4481102526187897,-2103.29345703125,4613.419827033697,2.8743264861768134,11138.0,0.20074515745043756,0.8626940250396729,5061.321578564724,0.20543573796749115,1857.020751953125,88.7183653644558,2150000,193.01158197162866
1324.12109375,1486.80078125,1303.813720703125,0.15664055943489075,0.09813390672206879,4969.330942184047,1945.06103515625,0.7873226404190063,0.005346258315755479,0.8574420213699341,11148.0,1076,1.7840553522109985,1497.531494140625,24258.201684951782,0.2685,0.4480762481689453,-2063.698974609375,4613.530993436338,2.877555803313322,11148.0,0.20683609917759896,0.854512095451355,5008.71083309272,0.20543009042739868,1126.0577392578125,88.7122643281081,2152000,193.0220667384284
1290.039306640625,1523.9893798828125,1273.443603515625,0.09304612874984741,0.10778278857469559,4973.68266574289,1945.323974609375,0.7872979640960693,0.0062689083313006155,0.8403319716453552,11159.0,1077,1.7833327054977417,1531.1182861328125,24284.926460027695,0.2695,0.4480634927749634,-2089.0126953125,4614.515899640034,2.874129839406245,11159.0,0.20422349452972413,0.8728764653205872,5027.550431938909,0.20541967451572418,1389.2445068359375,88.69699496703947,2154000,193.01765391164082
1322.3612060546875,1524.5750732421875,1302.9736328125,0.092404305934906,0.06574200093746185,4972.060411690822,1945.1590576171875,0.7873130440711975,0.006924774844929294,0.8583212494850159,11168.0,1078,1.782558798789978,1535.193115234375,24306.654358148575,0.269,0.4480806589126587,-2065.150146484375,4613.921854014035,2.8797682781249416,11168.0,0.20355533123016356,0.8698127865791321,4772.762223403462,0.20541930198669434,1921.2344970703125,88.69999006166069,2156000,193.0435171919771
1315.0655517578125,1528.5618896484375,1294.4896240234375,0.34171485900878906,0.31500643491744995,4968.800357516242,1945.1810302734375,0.7872846722602844,0.00652345114787383,0.7828717827796936,11179.0,1079,1.7819619178771973,1543.5728759765625,24332.193869113922,0.268,0.44805780053138733,-2034.0848388671875,4613.8342736707045,2.8816218866571526,11179.0,0.19266770407557487,0.7988587617874146,4732.126454710752,0.20550955832004547,1200.921142578125,88.6890845769258,2158000,193.03068252974327
1277.048583984375,1581.6341552734375,1256.059814453125,0.18510253727436066,0.16098935902118683,4965.315832458201,1944.9869384765625,0.7872826457023621,0.006394913388759758,0.8531976938247681,11190.0,1080,1.7811766862869263,1596.592041015625,24353.62806582451,0.2675,0.4480615556240082,-2058.8271484375,4613.022156182733,2.9010673134858114,11190.0,0.19316140860319136,0.8552557826042175,4679.944714142396,0.20556393265724182,1162.97216796875,88.69315053025434,2160000,193.02832886505809
1326.0013427734375,1568.855224609375,1297.568603515625,0.38186725974082947,0.3965417742729187,4963.1762177493965,1944.9449462890625,0.7873275876045227,0.006145386071268126,0.758808970451355,11201.0,1081,1.7803913354873657,1588.6669921875,24380.830854654312,0.2685,0.44798895716667175,-2036.70458984375,4612.928151518629,2.886944867103293,11201.0,0.20318006306886674,0.7803727984428406,4722.273582865771,0.20550689101219177,1807.98193359375,88.6762232546014,2162000,193.01392732791714
1285.024169921875,1603.2080078125,1259.6707763671875,0.1992751657962799,0.21873551607131958,4962.911416170138,1945.0670166015625,0.7873172760009766,0.0057892316672357065,0.8577358722686768,11212.0,1082,1.7796117067337036,1623.8094482421875,24406.430079221725,0.2675,0.4479648172855377,-2080.57958984375,4613.159593697995,2.89206680509859,11212.0,0.20919950783252717,0.8543108701705933,4659.749247144566,0.20551569759845734,2732.491455078125,88.66515885263814,2164000,193.00561897966463
1282.507568359375,1611.8814697265625,1253.202392578125,0.12515239417552948,0.30030718445777893,4967.3620905433945,1945.3916015625,0.7873002290725708,0.0059055952237471445,0.8255717158317566,11222.0,1083,1.7788349390029907,1637.4759521484375,24428.008157014847,0.267,0.44795796275138855,-2049.9990234375,4614.1045230641585,2.897527606557625,11222.0,0.2104765698313713,0.8384189605712891,4798.2448916347375,0.20549429953098297,2017.072509765625,88.66871118094016,2166000,193.00098021743005
1254.60693359375,1645.365234375,1225.9266357421875,0.24513068795204163,0.2189316749572754,4966.995000882565,1945.278076171875,0.78730309009552,0.006145386071268126,0.8333359360694885,11233.0,1084,1.7780617475509644,1663.737548828125,24450.915533065796,0.267,0.44787824153900146,-2090.3818359375,4613.8210425330435,2.8858082787700634,11233.0,0.2026475714147091,0.8410830497741699,4690.461919483426,0.20548295974731445,1253.66357421875,88.6674364838462,2168000,192.99528175910265
1251.7890625,1634.43212890625,1226.188720703125,0.2261553704738617,0.15247657895088196,4971.184677050465,1945.4971923828125,0.7872997522354126,0.005563337841870998,0.8535045981407166,11243.0,1085,1.7772880792617798,1649.1221923828125,24474.29292345047,0.2665,0.4479144513607025,-2092.6171875,4614.305267020649,2.8977193062513105,11243.0,0.19894242838025092,0.840840220451355,4720.443353194827,0.20546752214431763,1719.9605712890625,88.6644613916824,2170000,192.99475229031398
1227.976318359375,1635.34619140625,1208.1795654296875,0.20824353396892548,0.15011200308799744,4967.672087417072,1945.83837890625,0.7872825860977173,0.005036417172795629,0.8411732912063599,11253.0,1086,1.7765249013900757,1646.2576904296875,24500.2556579113,0.266,0.447933554649353,-2063.38134765625,4615.091637110444,2.902507247110411,11253.0,0.21208633244037628,0.8432059288024902,4774.00050411848,0.20547401905059814,2053.370361328125,88.65213613796092,2172000,193.00266595574513
1231.723388671875,1625.2978515625,1207.11767578125,0.08050960302352905,0.19913211464881897,4965.879792197396,1946.1090087890625,0.7872802019119263,0.005240915906043995,0.87220698595047,11264.0,1087,1.775753378868103,1643.726806640625,24528.46149969101,0.265,0.44794872403144836,-2090.2880859375,4615.5784053417,2.917566095879282,11264.0,0.20394647344946862,0.8575963377952576,4820.883496672997,0.20554788410663605,1175.9765625,88.6317309394797,2174000,192.9959161931818
1253.875732421875,1635.8226318359375,1228.3798828125,0.10555168986320496,0.09436052292585373,4965.736176890388,1946.220947265625,0.7872978448867798,0.005563337841870998,0.8552278280258179,11274.0,1088,1.7750009298324585,1654.6796875,24553.138705968857,0.266,0.44795069098472595,-2056.038818359375,4616.394851486846,2.913769547748402,11274.0,0.20215772688388825,0.8564732670783997,4909.168278739381,0.20555564761161804,1641.88623046875,88.62410733137818,2176000,193.0034592868547
1265.1253662109375,1614.8770751953125,1240.59423828125,0.1579006016254425,0.20332787930965424,4962.7678912303545,1946.169189453125,0.7872976064682007,0.005563337841870998,0.8462383151054382,11284.0,1089,1.7742451429367065,1635.5609130859375,24580.41077709198,0.2655,0.44797101616859436,-2062.11376953125,4616.383632771613,2.93083306689767,11284.0,0.20451196283102036,0.8505734801292419,4987.1775765203565,0.2055949717760086,1191.08544921875,88.60714410964256,2178000,193.0146224742999
1265.2724609375,1616.3433837890625,1239.500732421875,0.13543085753917694,0.1740485280752182,4957.749994873898,1946.0897216796875,0.7872758507728577,0.005240915906043995,0.8452956676483154,11295.0,1090,1.773469090461731,1636.1357421875,24606.195240020752,0.267,0.4479142725467682,-2057.306396484375,4615.952570529673,2.9270802528153896,11295.0,0.19973320454359056,0.8487667441368103,4930.711039165183,0.20566342771053314,1464.73486328125,88.595574355776,2180000,192.995219123506
1269.57666015625,1600.1129150390625,1242.62255859375,0.40000373125076294,0.3350192606449127,4959.048656488344,1946.14111328125,0.7872726321220398,0.006924774844929294,0.8072517514228821,11306.0,1091,1.7726954221725464,1618.4935302734375,24627.032358407974,0.266,0.44788631796836853,-2052.95703125,4616.22942760037,2.923052407232175,11306.0,0.20075826793909074,0.8250359296798706,4933.023567499144,0.20568455755710602,1165.7880859375,88.60182454160126,2182000,192.98867857774633
1248.01220703125,1623.817138671875,1225.732666015625,0.09578485786914825,0.0598452165722847,4958.478839720806,1946.34814453125,0.7872365117073059,0.0057892316672357065,0.8709485530853271,11317.0,1092,1.771928310394287,1636.22705078125,24651.70910668373,0.267,0.44789424538612366,-2055.6787109375,4616.547870783971,2.9241861440389303,11317.0,0.20959539771080016,0.8567700386047363,4922.998885282801,0.2057715654373169,1213.87158203125,88.59426300012034,2184000,192.9821507466643
1211.605224609375,1639.661865234375,1190.114501953125,0.20907467603683472,0.23075902462005615,4963.788951098951,1946.5869140625,0.7872564792633057,0.006024297687744463,0.8265163898468018,11326.0,1093,1.7711628675460815,1655.830322265625,24672.46870303154,0.267,0.44795680046081543,-2070.61962890625,4617.279183811063,2.923108821406433,11326.0,0.20134149953722955,0.8250024318695068,5022.594643252292,0.20574027299880981,1223.49072265625,88.60078115050575,2186000,192.9991170757549
1255.216796875,1586.54443359375,1233.508056640625,0.1798274666070938,0.22875511646270752,4960.245251483776,1946.76025390625,0.7872766852378845,0.005675160932492605,0.8597592115402222,11336.0,1094,1.7704781293869019,1603.1387939453125,24694.027134418488,0.267,0.4479457139968872,-2076.317626953125,4617.939784612996,2.9224639939730785,11336.0,0.20815250188112258,0.8449556827545166,5083.008627726438,0.20565037429332733,1424.770263671875,88.60442195555741,2188000,193.01049752999293
1303.115234375,1515.3385009765625,1277.242919921875,0.14529891312122345,0.1122681200504303,4958.766023851494,1946.7119140625,0.7873035669326782,0.006024297687744463,0.8596598505973816,11346.0,1095,1.769718050956726,1528.4052734375,24721.675447702408,0.266,0.44787880778312683,-2086.927734375,4617.796605289308,2.9261103673848363,11346.0,0.20808984339237213,0.8687146306037903,5018.882021594116,0.205649271607399,1599.0604248046875,88.58622889993222,2190000,193.00634584875726
1323.221435546875,1502.83984375,1293.8138427734375,0.10621873289346695,0.16748259961605072,4958.867820821262,1947.0555419921875,0.787309467792511,0.006024297687744463,0.8680113554000854,11356.0,1096,1.7689628601074219,1517.784912109375,24745.543159008026,0.267,0.4478871822357178,-2065.475830078125,4618.5460439542685,2.924632243313288,11356.0,0.20039937198162078,0.8353684544563293,4959.495271418781,0.20561271905899048,2095.9638671875,88.58160784407977,2192000,193.0117118703769
1359.42919921875,1449.623779296875,1337.66552734375,0.03085211291909218,0.09262984246015549,4959.97517732593,1947.1759033203125,0.7872706651687622,0.005563337841870998,0.8668696284294128,11368.0,1097,1.7681955099105835,1459.8973388671875,24767.06565451622,0.2685,0.44787850975990295,-2058.669921875,4618.8452095623825,2.9261275103586417,11368.0,0.19572590470314025,0.8646226525306702,4880.2637702534485,0.2057502120733261,1486.977783203125,88.58538312954845,2194000,192.99551372273046
1373.6573486328125,1447.229736328125,1354.7686767578125,0.2480044662952423,0.214835524559021,4957.95225721418,1947.2984619140625,0.7872538566589355,0.005563337841870998,0.8395887613296509,11379.0,1098,1.7674280405044556,1456.6341552734375,24794.847443819046,0.269,0.4478515684604645,-2084.428955078125,4618.982575811007,2.9232055604751657,11379.0,0.20846453681588173,0.8391115665435791,4911.493527793244,0.20580822229385376,1607.62890625,88.5667881190141,2196000,192.98277528781088
1395.5430908203125,1415.6954345703125,1371.985595703125,0.06481834501028061,0.09943234175443649,4955.867654862651,1947.6551513671875,0.7872331142425537,0.006024297687744463,0.8702616691589355,11390.0,1099,1.766663670539856,1430.14208984375,24816.919563531876,0.2695,0.44785651564598083,-2108.938232421875,4619.931598014305,2.9187807009150633,11390.0,0.1979387705028057,0.857309103012085,5034.378635954914,0.20577329397201538,1215.83544921875,88.56860717032468,2198000,192.97287093942055
1382.8316650390625,1440.058837890625,1359.6171875,0.013288025744259357,0.05052420496940613,4957.222609374157,1947.6990966796875,0.787230908870697,0.0057892316672357065,0.8696393370628357,11401.0,1100,1.7658942937850952,1452.839599609375,24845.080988168716,0.2705,0.44784143567085266,-2085.283203125,4620.248719953989,2.9178609077932234,11401.0,0.19902867048978806,0.8684082627296448,5049.098320376754,0.2057396024465561,1233.1278076171875,88.5487151781733,2200000,192.96517849311465
1404.0888671875,1428.2757568359375,1383.8409423828125,0.11702433228492737,0.04821333289146423,4959.006820498549,1947.8936767578125,0.7872373461723328,0.005675160932492605,0.8546355366706848,11412.0,1101,1.7651348114013672,1437.3179931640625,24871.826120376587,0.2705,0.44783318042755127,-2077.177978515625,4620.873287383144,2.9199842957855506,11412.0,0.20515868544578553,0.867884635925293,5176.185665513336,0.20574049651622772,1211.2811279296875,88.53390938576807,2202000,192.95399579390116
1348.64990234375,1500.074462890625,1326.5816650390625,0.053499240428209305,0.1289580911397934,4950.51281950846,1947.310546875,0.787300705909729,0.0059055952237471445,0.8539133071899414,11420.0,1102,1.7643781900405884,1514.37060546875,24893.104495048523,0.2705,0.4477713108062744,-2066.5537109375,4619.539867241449,2.923400913843958,11420.0,0.2081128689646721,0.8520077466964722,4893.420411592567,0.20563170313835144,1480.28173828125,88.53857502740956,2204000,192.98844133099826
1388.776611328125,1426.4866943359375,1368.953125,0.13282974064350128,0.17968997359275818,4945.304858648695,1947.3782958984375,0.7872947454452515,0.0057892316672357065,0.860062837600708,11430.0,1103,1.7636245489120483,1440.314697265625,24915.997245788574,0.27,0.4477327764034271,-2063.057861328125,4619.937576016306,2.9214569831398065,11430.0,0.204204004406929,0.846609890460968,4865.653950157324,0.20558656752109528,1343.836669921875,88.53749573972478,2206000,192.99623797025373
1294.378662109375,1207.203857421875,1284.7509765625,0.2230513095855713,0.2546100318431854,4934.7462586731,1947.35791015625,0.787333607673645,0.006924774844929294,0.9040086269378662,11442.0,1104,1.9435628652572632,1215.9407958984375,24942.67119026184,0.2695,0.4482506215572357,-1662.09716796875,4617.57760534269,2.945058119115445,11442.0,0.1920132903754711,0.9119564890861511,4546.244690456341,0.20567484200000763,2871.400634765625,88.52299672145985,2208000,192.9691487502185
1241.47265625,1321.8934326171875,1227.842041015625,0.02416941709816456,0.10494004189968109,4912.828129829133,1947.3099365234375,0.7873477339744568,0.006924774844929294,0.9059723615646362,11453.0,1105,1.942722201347351,1328.6859130859375,24969.845814704895,0.2675,0.44827577471733093,-1745.2685546875,4614.954312429631,2.9750655129581687,11453.0,0.20510900855064393,0.9147329926490784,4212.236742182207,0.20572133362293243,1873.2108154296875,88.50675396235397,2210000,192.95023138042436
