#{"env_id": null, "t_start": 1521572208.8020394}
r,l,t
9996.756077,253,59709.443295
8012.829924,229,59712.467818
21643.348486,383,59719.009014
6006.708043,495,59731.025905
9951.73036,276,59735.893801
11263.989168,372,59741.88025
8430.185664,251,59745.155271
11469.701608,284,59750.005267
488.349834,223,59753.215351
12982.855201,288,59757.750797
8255.416804,311,59766.816935
10021.654423,293,59771.324979
8245.195712,264,59775.844947
9506.119049,272,59780.672483
7311.465956,292,59785.459964
10414.751586,307,59789.989051
9127.814334,232,59793.360303
13753.529723,279,59802.478517
6664.104099,549,59810.073528
9191.940838,277,59814.60797
12178.031456,300,59819.191349
4556.551492,338,59824.15322
6713.290893,228,59828.478712
4826.290171,267,59836.527339
12423.825567,300,59841.057596
2220.074507,361,59847.086162
2608.058119,222,59850.117518
8110.003789,233,59853.156304
10587.64662,255,59857.502895
7834.250869,210,59860.532081
4377.035726,380,59871.175925
6670.336931,406,59877.382623
6701.838804,281,59881.89468
8943.809471,259,59885.278572
5379.26988,245,59889.813039
4627.088995,251,59893.16323
7032.352007,294,59897.90648
9700.594765,337,59908.402793
12005.808498,346,59912.968349
1100.810092,240,59916.074866
16660.163594,340,59922.096834
7680.44467,310,59926.594562
10739.822335,325,59931.163118
4840.112147,264,59935.728265
2637.341547,216,59943.646194
9064.17064,353,59949.837074
8195.396694,267,59953.070929
3570.837204,206,59956.214197
3321.007766,227,59960.586412
-7282.062368,851,59977.241281
8475.174829,222,59980.605752
8288.277863,248,59985.072538
6509.727792,289,59989.807575
9831.607568,317,59994.611705
5839.793964,299,59999.080286
518.316349,291,60003.664176
6688.252752,332,60012.799832
7276.974662,319,60017.335158
6262.202318,224,60020.37703
2758.02736,267,60025.005623
5391.056581,444,60032.384908
6106.752277,459,60038.478698
4613.139512,237,60047.828066
7292.016157,245,60051.093437
4634.675939,269,60055.582162
5056.911176,268,60058.758707
11716.749492,315,60064.708916
3173.457424,431,60070.814113
8062.106579,236,60074.214116
7867.633618,211,60077.245301
-20.843125,339,60087.904988
3422.402832,305,60092.68979
7765.595229,291,60097.292268
2437.873792,398,60103.359176
8000.528838,283,60106.748551
4307.023393,241,60111.400444
7274.577909,276,60120.349383
4783.533906,374,60125.06081
6410.195829,310,60129.509283
8141.724732,292,60134.321265
5315.405992,286,60139.040717
9060.774519,378,60145.270746
3834.51723,214,60148.302446
1316.90059,115,60154.393783
8070.911316,221,60159.01619
5143.783961,457,60165.321419
4631.376637,216,60168.41615
20276.011037,334,60174.339812
5294.945293,233,60178.116601
6085.571688,274,60183.071246
13806.644151,575,60195.962665
6444.435368,312,60202.085914
18223.035099,372,60206.949523
2205.177687,241,60211.471459
8244.178078,308,60216.174136
4777.038295,260,60219.511347
6228.530045,333,60230.176897
10509.285638,278,60233.280224
8947.427111,355,60239.930663
10089.065177,291,60244.750992
8246.401981,620,60254.280293
13165.880691,316,60263.474253
5326.644065,248,60268.029485
7172.151296,322,60272.664793
6887.09663,203,60275.646166
5238.190262,264,60280.060305
4391.013448,411,60286.332482
5427.491083,225,60289.356699
3084.094145,391,60300.145341
4134.535226,309,60304.78827
9062.611245,328,60309.317565
4050.623252,275,60314.077499
5126.198729,237,60317.3626
15638.551328,366,60323.658184
9176.68513,217,60327.097022
4632.011161,235,60336.311044
4950.795125,208,60339.319208
9195.560485,270,60342.35438
10696.618884,296,60346.990677
7584.627171,242,60351.513387
6545.719066,298,60356.136436
8660.625383,242,60359.407246
3708.236098,341,60370.250043
5333.847841,357,60374.939081
11909.316963,307,60379.633163
6037.482413,310,60384.362362
13455.511111,415,60390.478902
16854.046475,301,60394.975282
7940.019434,219,60399.416318
4280.119782,250,60407.269352
13164.05233,213,60410.536024
8279.733882,241,60415.105111
6660.491276,208,60418.186707
9967.051171,252,60421.581957
6130.096396,250,60426.224065
4013.927823,372,60432.258439
9951.186623,211,60435.371035
12819.234012,294,60444.410306
2958.919505,290,60447.618518
-2674.753936,473,60455.175099
3644.812471,235,60459.640551
7646.913135,260,60463.165375
4182.849092,237,60467.561058
6532.268088,312,60476.86953
9873.280229,294,60481.395218
9098.061796,310,60486.197522
8505.268167,208,60489.204687
825.486031,252,60492.303731
6003.894383,326,60498.228551
11808.889922,243,60501.381614
12717.416521,360,60512.03974
2998.506875,223,60515.032708
8016.871183,238,60518.182228
10194.9271,242,60522.746751
7810.158285,312,60527.696224
10691.535204,265,60530.924403
6510.199351,342,60536.820247
5353.868028,339,60541.395678
3819.710376,374,60552.03734
5681.18592,219,60555.058649
3674.167415,292,60559.648426
9781.489026,326,60564.520819
18594.105881,287,60569.081189
5201.277018,196,60572.332502
6390.297433,259,60576.852328
-1708.284187,268,60584.735677
11776.569778,328,60590.611727
3745.054273,291,60595.166227
3471.812878,242,60598.209305
11733.479586,434,60604.408213
4846.179132,217,60608.80825
1777.481754,282,60611.970128
5060.793705,289,60621.096928
6158.091362,218,60624.227445
6666.189058,394,60630.262898
5102.366747,247,60634.783379
13898.330302,367,60639.476271
7119.381881,348,60645.583227
5613.307495,218,60653.253368
9773.581125,258,60657.781379
3876.954144,324,60662.278182
6042.604545,264,60666.697024
3770.546675,294,60671.282303
14872.395903,259,60674.461553
5972.7567,299,60679.096138
3551.857545,242,60688.355615
10537.95626,333,60692.961829
6814.072278,314,60697.845179
4100.900886,252,60702.502858
6047.303508,278,60705.746179
7628.797656,179,60708.739045
13467.410705,363,60714.758631
6376.48952,282,60723.940561
15715.571796,320,60728.620162
10183.937836,301,60733.398047
4208.780668,355,60738.011012
10550.544539,299,60742.652439
5446.66038,227,60747.08779
6606.795297,188,60748.841003
9077.153085,211,60753.434885
7981.485677,288,60761.34355
8589.721981,212,60766.306939
10090.672272,272,60769.701225
4869.780896,205,60772.791805
9409.504125,386,60778.85452
10453.172567,237,60783.49516
7350.280128,253,60786.784653
6374.914245,211,60789.90491
5135.372098,338,60800.676228
6220.539377,364,60805.317169
3314.269569,196,60808.298272
4350.556714,242,60812.95189
4119.9875,344,60817.602618
8736.732033,270,60822.146548
7782.973316,244,60825.193428
4567.401604,265,60834.471269
6356.840325,257,60837.773079
11196.230996,264,60842.273668
3505.272005,213,60845.394873
9883.262842,270,60849.774852
5544.793772,396,60855.950804
11726.566239,434,60866.901124
4921.774167,214,60870.053007
7573.991581,203,60873.072139
6654.421569,225,60877.431708
4219.426339,286,60880.553815
6369.339902,252,60885.428857
19199.420799,428,60891.67909
9821.763355,296,60896.480762
6905.512341,223,60904.283879
2582.383587,271,60908.888232
5431.580667,228,60912.117347
5149.614527,289,60916.62569
4489.1687,312,60921.555043
5042.310372,333,60927.585965
3130.13147,241,60930.748014
4561.272118,272,60939.878363
4526.625017,289,60944.36991
15905.440382,415,60950.843952
5820.554979,330,60955.520948
2705.012314,377,60961.409372
5430.878522,273,60965.817651
4859.904925,395,60977.428886
9254.918194,247,60980.523737
2795.684696,308,60985.206118
6426.887538,211,60988.460354
13435.041256,297,60993.10357
4882.536108,390,60999.390891
9477.137897,272,61003.807482
13623.028345,345,61012.969568
14325.390898,293,61017.535076
3455.190419,295,61022.248957
13984.791967,393,61028.36718
5953.45594,287,61032.813309
15231.551388,463,61045.046056
6736.85743,304,61049.659669
12371.465284,333,61054.595081
5410.088997,213,61057.754901
17161.953445,351,61063.645093
6264.216566,297,61068.616189
4100.065696,372,61073.537149
4877.263032,318,61084.146401
23295.971296,444,61090.519753
10209.694996,421,61096.48255
4013.058866,223,61099.515368
2737.093797,251,61103.919423
4448.33768,292,61108.604492
6565.123379,181,61116.500737
7108.095435,434,61122.697314
6832.190131,266,61127.247195
8579.788919,291,61131.652682
1104.645095,296,61136.097977
5060.403215,221,61139.211601
7103.891641,273,61143.917409
10391.10168,241,61151.647665
1978.993905,220,61155.038854
10395.857698,274,61159.809275
3017.087374,206,61163.123405
11049.873294,296,61167.53664
8768.095591,283,61172.254963
6613.194296,397,61178.221978
5970.380891,254,61181.406571
7422.218121,300,61190.589653
4954.223798,225,61194.057214
2738.757874,164,61197.118658
7369.773207,250,61201.910044
4809.364009,317,61206.444938
8085.829353,246,61209.658164
10246.895711,294,61214.634686
1126.865518,335,61225.275144
11519.775833,251,61228.394536
12358.337228,300,61232.886085
7752.801018,213,61236.018645
9911.579406,248,61240.786675
1994.502704,287,61245.390627
-557.615214,56,61245.50516
6890.418405,224,61248.627602
9577.557732,355,61259.193048
13015.593917,343,61263.98527
9217.55377,281,61268.958066
2737.510151,246,61273.391196
2597.227691,229,61276.44036
10731.780528,226,61279.648669
6246.610011,208,61282.655933
6032.394007,327,61287.342844
8927.654912,407,61299.459114
6480.972225,311,61303.948277
5295.403524,354,61308.774497
10106.054617,205,61311.892272
6960.010093,299,61316.777173
17007.454126,285,61321.513138
10261.694592,256,61330.663234
4388.819249,377,61335.338719
2358.615909,268,61340.099797
7264.762355,205,61343.278679
8275.759718,215,61346.35135
3664.284327,259,61350.831642
7552.777635,479,61358.518321
4487.667972,229,61366.589774
5362.87238,294,61371.092201
6241.358263,221,61374.346889
11137.789565,373,61380.69375
9786.451779,211,61383.89136
2236.789263,151,61385.471576
4874.329123,236,61390.035962
8287.352534,348,61395.047951
9659.238318,234,61404.123188
5967.475116,356,61409.113619
11945.702646,304,61413.996032
333.262486,387,61420.099965
8935.292533,216,61423.162209
8735.048898,541,61432.204768
4853.208304,263,61440.048895
8374.799492,492,61447.541472
5388.708164,232,61451.906363
8195.78687,250,61455.316942
8496.091832,299,61460.05339
5101.116661,241,61463.179365
6238.114928,366,61473.758059
20005.05468,389,61480.206282
8530.292782,265,61484.902249
9598.948479,452,61491.446624
9442.337071,378,61497.452653
9310.656454,314,61502.021553
-734.707743,78,61503.479546
9946.784529,294,61512.780167
3261.341808,230,61515.858568
576.318533,565,61524.701323
6790.617165,222,61527.719231
3153.163315,232,61530.748781
3311.949848,282,61535.341689
11655.11637,311,61544.568403
3599.071394,285,61548.992288
5255.806508,331,61553.467728
971.336934,226,61557.84889
8738.253943,266,61561.031943
7266.827326,219,61564.081332
8967.752436,223,61568.428217
5921.128648,230,61571.978757
6846.030506,260,61581.298177
5691.726903,344,61585.953012
6638.286242,230,61589.02065
14362.026855,291,61593.635499
9942.75082,250,61597.999358
9696.705724,307,61602.622853
7498.338307,313,61607.451078
9187.236774,332,61616.951881
6051.837116,207,61620.550473
3825.381531,336,61626.707012
5408.85541,284,61631.218741
6798.962198,291,61634.447422
13442.088213,321,61640.745548
6299.51788,269,61643.846013
9956.2986,392,61654.700668
3221.219999,260,61659.345563
6311.299093,209,61662.364225
2549.612105,458,61669.784942
1126.237433,311,61674.466306
7108.622797,197,61677.401493
2769.53374,124,61678.944807
18984.564788,320,61688.064033
3740.103474,259,61692.740134
9270.017105,279,61695.844857
12038.797609,333,61701.701086
6580.02398,249,61704.802326
6796.251843,297,61709.377408
5244.95587,255,61713.750292
7180.057666,373,61724.635041
4501.229702,215,61727.921032
5843.085339,283,61732.410085
19424.846033,285,61735.531703
8358.532263,310,61740.140363
7884.07347,211,61744.454254
4292.393574,200,61747.535269
8749.415308,496,61759.921978
7772.03584,340,61764.508723
7347.235995,316,61769.144895
12296.488778,342,61775.344112
6377.452711,227,61778.407296
1414.053705,158,61780.086857
10287.134853,297,61785.13003
8374.68079,240,61794.564996
2875.475177,253,61797.797275
5286.787752,272,61802.406596
6741.739497,264,61807.195308
2746.716565,379,61812.215064
7264.952132,336,61818.17555
4239.403684,314,61822.947494
6020.785783,376,61833.769534
2887.518788,133,61835.31805
7145.155919,243,61838.401681
7563.521882,208,61842.946255
8434.195144,302,61847.564155
5045.001591,261,61850.697483
7402.53893,228,61853.783583
6935.144233,233,61858.177365
2988.575128,367,61867.489723
5372.660326,339,61873.38325
5463.95465,250,61876.51261
6402.760376,241,61880.913839
8753.514983,242,61883.990005
7631.409904,224,61887.165834
7194.360447,326,61893.25737
6602.974085,201,61900.938018
3457.987765,489,61908.669453
