total/epochs,rollout/episode_steps,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,rollout/actions_mean,train/param_noise_distance,rollout/Q_mean,rollout/return_history,obs_rms_std,reference_Q_std,AI_distance,rollout/return,reference_actor_Q_std,reference_perturbed_action_std,AI_return,rollout/actions_std,total/steps_per_second,rollout/episodes,train/loss_actor,reference_Q_mean,total/duration,reference_action_std,total/steps,AI_success_rate,total/episodes,param_noise_stddev,reference_action_mean,reference_perturbed_action_mean
868,190.74024832435995,1099.9024658203125,0.4649325907230377,1774.81884765625,0.2596416473388672,0.188694356828928,2167.1044921875,5654.469403325076,2.1427509784698486,683.5811157226562,1.9723526610848676,5138.45760201879,689.26171875,0.9924744367599487,5541.931596604851,0.9204262495040894,62.51528679677068,9101.0,-2339.171875,1751.6285400390625,27769.2079641819,0.991216778755188,1736000,0.6745,9101.0,0.0044695645181095965,-0.000699460506439209,-0.02209813892841339
869,190.73943584677863,1200.1461181640625,0.4649234712123871,1819.322509765625,0.25980857014656067,0.21374502867460252,2167.2509765625,5493.54082480616,2.141615629196167,684.0885620117188,1.9769874633197932,5138.721932939852,689.1021728515625,0.9908936023712158,5540.991319202839,0.9203873872756958,62.50707049087724,9111.0,-2318.04541015625,1793.72021484375,27804.854496479034,0.9894117712974548,1738000,0.6725,9111.0,0.004046238451403247,-0.07639014720916748,-0.07385751605033875
870,190.72289816946179,7853.12890625,0.46485471725463867,1855.79931640625,0.25988200306892395,0.2008357474207878,2167.2958984375,5586.924115599399,2.140435218811035,693.6397705078125,1.9747756648996084,5139.119010973994,696.9457397460938,0.985138475894928,5536.737531396676,0.9203799962997437,62.49935430734872,9123.0,-2344.144287109375,1832.2412109375,27840.287620306015,0.9815838932991028,1740000,0.6745,9123.0,0.0038883556208891092,-0.0136155616492033,-0.0670921802520752
871,190.7086708999343,1004.3446044921875,0.46482324600219727,1828.76806640625,0.26001787185668945,0.2065087865293026,2167.48779296875,5618.0299355325205,2.139246702194214,677.5553588867188,1.976159521920404,5139.6657116865335,684.14208984375,0.9822269082069397,5540.364380726905,0.9203575253486633,62.49079904671251,9134.0,-2348.494873046875,1807.3262939453125,27876.1037876606,0.978127121925354,1742000,0.675,9134.0,0.003736633324033711,-0.06385757774114609,-0.07176937162876129
872,190.67242510387055,859.07177734375,0.46480822563171387,1859.337646484375,0.2600960433483124,0.2066500522196293,2167.660888671875,5540.808758579921,2.1380553245544434,651.2196044921875,1.9907604620749366,5139.590168636234,656.115478515625,0.9831615686416626,5538.917137597279,0.9203484654426575,62.4815849669597,9146.0,-2330.577392578125,1837.88427734375,27912.22407245636,0.9814065098762512,1744000,0.674,9146.0,0.0035200776187980457,0.03903145343065262,0.02420865371823311
873,190.68250327653996,977.5569458007812,0.46483850479125977,1857.19140625,0.26016390323638916,0.20088590413331986,2168.06201171875,5567.828304652617,2.1368815898895264,648.9493408203125,1.9914892339976815,5141.345071312585,652.8370971679688,0.9829019904136658,5541.55255154832,0.9203329682350159,62.47188722605403,9156.0,-2341.8369140625,1837.7685546875,27948.57138991356,0.9828689098358154,1746000,0.6745,9156.0,0.00396651156886898,0.02177238091826439,0.02684970013797283
874,190.68459524329043,3166.197265625,0.4648388922214508,1846.996826171875,0.26019158959388733,0.20173361167311668,2168.356201171875,5641.765066816905,2.135714292526245,643.7078247070312,1.9925421102056537,5142.3224562319665,644.0170288085938,0.9709727168083191,5545.591412029713,0.9203395247459412,62.46345024536583,9166.0,-2363.357421875,1826.5322265625,27984.36514687538,0.9819657206535339,1748000,0.6755,9166.0,0.003736633324033711,-0.016567222774028778,0.15029777586460114
875,190.7007410636443,2005.688720703125,0.46490001678466797,1822.2843017578125,0.26026806235313416,0.19921389624476432,2168.700927734375,5773.812075467107,2.1345531940460205,648.0541381835938,1.9924988377722554,5144.312588537455,650.7025146484375,0.9713143706321716,5548.017983017338,0.9203386306762695,62.45453106393013,9176.0,-2322.9755859375,1803.727294921875,28020.38491344452,0.9864251613616943,1750000,0.6755,9176.0,0.0038117396538467885,-0.012429926544427872,0.10921544581651688
876,190.68139762708174,921.4210205078125,0.4648405611515045,1834.31396484375,0.2603670060634613,0.2042977522313595,2168.833251953125,5749.04174187095,2.1333868503570557,659.7633666992188,1.9884851203767473,5144.258584954808,660.1918334960938,0.9828383922576904,5542.562093726862,0.9203342199325562,62.44632902731203,9187.0,-2306.190185546875,1817.7376708984375,28056.092764616013,0.980850338935852,1752000,0.6775,9187.0,0.0034507181833134453,-0.1350412368774414,-0.0066380575299263
877,190.68764948901935,1042.7391357421875,0.4648168981075287,1824.033935546875,0.26038339734077454,0.1973160445690155,2169.10546875,5789.074113067255,2.1322240829467773,661.0684814453125,1.9980089672660493,5145.028216958516,664.2376708984375,0.9886672496795654,5544.782269921386,0.920343816280365,62.438727581338696,9198.0,-2320.56689453125,1806.194091796875,28091.539785385132,0.9906160235404968,1754000,0.6745,9198.0,0.0033827254027187976,0.020531240850687027,0.05421201512217522
878,190.68614248479582,1199.2113037109375,0.4648491442203522,1870.5921630859375,0.26037052273750305,0.19672757476568223,2169.410400390625,5852.9936021733565,2.131047248840332,645.955078125,1.9752118282430053,5145.927652061869,646.4717407226562,0.9859829545021057,5557.201445379554,0.9203614592552185,62.43043983633877,9208.0,-2315.2607421875,1851.641357421875,28127.30463862419,0.9808847308158875,1756000,0.6775,9208.0,0.00396651156886898,-0.009041808545589447,-0.0003953613340854645
879,190.70622694727706,823.145263671875,0.4648984968662262,1860.934326171875,0.2603833079338074,0.19875671282410623,2169.829833984375,5896.750980033008,2.1298892498016357,628.5167846679688,1.97613212187319,5147.9728663748665,628.9088134765625,0.986446738243103,5563.750468146751,0.9203721284866333,62.4229597043278,9218.0,-2309.77587890625,1840.103759765625,28162.714621782303,0.9845123291015625,1758000,0.6765,9218.0,0.0038117396538467885,-0.054243654012680054,0.013154096901416779
880,190.69368295589987,858.9873657226562,0.464933305978775,1881.266845703125,0.2605128884315491,0.1958424038439989,2170.170654296875,5982.975262763673,2.1287457942962646,669.434814453125,1.9896150768458305,5148.673793792196,675.718994140625,0.9849926829338074,5561.560951047603,0.920350968837738,62.41388354214129,9229.0,-2291.8525390625,1859.395751953125,28198.854166984558,0.9759225845336914,1760000,0.676,9229.0,0.003663006885632498,3.153085708618164e-05,0.007661826908588409
881,190.68841991341992,880.8518676757812,0.4649094045162201,1885.7611083984375,0.2605215907096863,0.20297876209020616,2170.3720703125,6060.777453773683,2.1275765895843506,651.9595336914062,1.9893795286852274,5149.610053678095,661.1419677734375,0.9777289628982544,5558.289199755523,0.9203692078590393,62.404715699401315,9240.0,-2320.234619140625,1863.5302734375,28235.04570531845,0.9799814820289612,1762000,0.677,9240.0,0.00421053195794641,0.09796715527772903,0.08855456113815308
882,190.6367271941202,1169.691162109375,0.46484532952308655,1909.098876953125,0.26057305932044983,0.21232567504048347,2170.404541015625,5857.038472906152,2.126426935195923,685.4314575195312,1.9901632832714296,5148.538499468292,695.7256469726562,0.9858382940292358,5557.967578426717,0.9203717112541199,62.39637556081042,9252.0,-2336.113525390625,1888.561767578125,28270.872853517532,0.9891175031661987,1764000,0.6765,9252.0,0.00396651156886898,-0.017325593158602715,0.002973351627588272
883,190.64665874986505,872.2957763671875,0.46475520730018616,1926.1466064453125,0.2606150507926941,0.21192226201295852,2170.007568359375,5622.254420330745,2.1252710819244385,682.7002563476562,2.0059534184338985,5147.337688402939,691.5328369140625,0.9832220673561096,5544.685749279094,0.9203823804855347,62.38798481255171,9263.0,-2344.933837890625,1907.453125,28306.732543230057,0.9880450367927551,1766000,0.675,9263.0,0.004127567844276452,-0.04153268039226532,-0.06032108515501022
884,190.63129515798556,953.5287475585938,0.46474215388298035,1898.4833984375,0.26070842146873474,0.1975520484149456,2170.269287109375,5479.408446594274,2.1241140365600586,654.3130493164062,2.0053590519096676,5147.63128119767,660.3165893554688,0.988038957118988,5538.202340397813,0.9203627705574036,62.37878499660092,9273.0,-2299.598876953125,1874.9833984375,28342.969490289688,0.9794580340385437,1768000,0.6765,9273.0,0.0038883556208891092,0.11131305247545242,0.0647188276052475
885,190.67776341305753,790.0560302734375,0.46480369567871094,1934.133056640625,0.26070985198020935,0.20109854727983476,2170.80126953125,5781.561567903973,2.1229724884033203,659.7583618164062,2.006272322057029,5150.6003866905985,668.0267333984375,0.9760591983795166,5547.987598656062,0.9203755259513855,62.37106129243881,9282.0,-2319.842041015625,1909.7587890625,28378.54548764229,0.9759098887443542,1770000,0.675,9282.0,0.003736633324033711,0.14290809631347656,0.11229235678911209
886,190.69242359018511,855.5611572265625,0.46480098366737366,1910.20263671875,0.26072198152542114,0.20578811421990395,2170.95166015625,5648.30312147502,2.1218109130859375,680.7348022460938,2.013204891106132,5150.812963568264,684.3134155273438,0.9841855764389038,5548.987659465542,0.9203782081604004,62.361422698174714,9292.0,-2339.437255859375,1889.048828125,28415.00279068947,0.9803407192230225,1772000,0.6725,9292.0,0.004127567844276452,0.027486976236104965,0.0010776855051517487
887,190.71744973658747,1913.6441650390625,0.46484193205833435,1932.2061767578125,0.26066887378692627,0.1885172963142395,2171.2177734375,5684.371376389908,2.12072491645813,679.3090209960938,2.0247124976053748,5151.001295857304,688.8619384765625,0.9789488315582275,5548.241308719482,0.9203819036483765,62.35370603389216,9301.0,-2345.4384765625,1905.3134765625,28450.59440469742,0.9763439893722534,1774000,0.67,9301.0,0.00396651156886898,-0.06988213956356049,0.000148676335811615
888,190.7560687432868,1064.15771484375,0.46481648087501526,1980.1260986328125,0.26059916615486145,0.17753850027918816,2171.1044921875,5521.276624119145,2.119579553604126,847.7955932617188,2.045343931703738,5150.480975055004,863.6280517578125,0.9802977442741394,5544.686468893418,0.9204161763191223,62.344619965185316,9310.0,-2339.022216796875,1952.8033447265625,28486.820530653,0.9849076867103577,1776000,0.6685,9310.0,0.004046238451403247,-0.07711700350046158,-0.0514349490404129
889,190.7598712446352,961.027099609375,0.4647848606109619,1989.788818359375,0.26049116253852844,0.2064469763636589,2171.091552734375,5369.305353487864,2.1184189319610596,855.38427734375,2.0435564506453616,5150.592038230627,864.6550903320312,0.9765238761901855,5541.1309687045705,0.9204555749893188,62.336741178832895,9320.0,-2367.372802734375,1968.0667724609375,28522.504808187485,0.9698601365089417,1778000,0.669,9320.0,0.0034507181833134453,-0.1762220859527588,-0.1468290090560913
890,190.76516613076097,1220.0257568359375,0.4648165702819824,1916.8974609375,0.2604723572731018,0.20060419976711275,2171.22021484375,5279.400810126553,2.1172709465026855,831.5805053710938,2.02382943849509,5150.696452792226,841.6583862304688,0.9769499897956848,5541.202819562224,0.9204736351966858,62.32921624984761,9330.0,-2326.542236328125,1896.9078369140625,28558.035975694656,0.9858497381210327,1780000,0.6685,9330.0,0.003736633324033711,-0.08965881913900375,-0.11533476412296295
891,190.82340972370957,804.41796875,0.46482858061790466,1977.0706787109375,0.2603636682033539,0.20514140605926515,2171.0107421875,5178.060554667306,2.1161468029022217,899.9110107421875,2.0385305813077017,5150.004004194427,915.706787109375,0.9757116436958313,5528.445222464374,0.920515239238739,62.320532881860295,9338.0,-2334.827880859375,1956.3848876953125,28594.10723233223,0.9725742340087891,1782000,0.667,9338.0,0.004127567844276452,-0.14857710897922516,-0.10807211697101593
892,190.80543373622848,1140.520263671875,0.4647739827632904,2034.296630859375,0.2604745626449585,0.20895293414592742,2170.913818359375,5162.746210012227,2.1150028705596924,891.175537109375,2.037188963604332,5149.413108740208,898.3665161132812,0.9725650548934937,5524.5812648629735,0.9204914569854736,62.311891962077034,9349.0,-2344.185546875,2018.9222412109375,28630.169038772583,0.9856890439987183,1784000,0.6675,9349.0,0.0035908311789358866,-0.05791410803794861,-0.06900246441364288
893,190.7955128205128,1486.114990234375,0.46473273634910583,2044.821044921875,0.26056814193725586,0.20221288233995438,2170.907470703125,5317.479358671564,2.1138622760772705,883.135986328125,2.03745288325876,5149.395818559744,886.8963623046875,0.9726214408874512,5519.046802800267,0.9204695820808411,62.302977333563845,9360.0,-2331.472412109375,2030.846923828125,28666.366784334183,0.9755412936210632,1786000,0.6665,9360.0,0.004046238451403247,0.03270985186100006,0.03219636529684067
894,190.84927412467977,4187.85302734375,0.4646948277950287,2111.513671875,0.26056310534477234,0.21483800783753396,2170.50390625,5077.286761330479,2.1127469539642334,908.05322265625,2.0679113586800355,5146.429554851479,916.4512329101562,0.9733076095581055,5496.791387026343,0.9204601049423218,62.294844045276044,9368.0,-2369.820068359375,2090.45361328125,28702.214884757996,0.9767635464668274,1788000,0.6645,9368.0,0.0038117396538467885,-0.078209288418293,-0.04669593647122383
895,190.89207635704383,696.29736328125,0.4646482467651367,2024.861083984375,0.2605172395706177,0.19666654512286186,2170.067626953125,4789.663129036997,2.1116325855255127,860.5050659179688,2.079046551464402,5145.716817347206,869.5222778320312,0.9655908346176147,5495.236113759702,0.9204812049865723,62.287014255232805,9377.0,-2346.629638671875,2005.177978515625,28737.93231868744,0.9696112871170044,1790000,0.661,9377.0,0.0045594027649236,-0.0062945326790213585,-0.05208037421107292
896,190.96248534583822,841.1412353515625,0.46470963954925537,1990.7003173828125,0.2603204548358917,0.19569041281938554,2170.218505859375,4683.780969141569,2.110520601272583,836.73779296875,2.095262893677643,5145.564818676345,841.7858276367188,0.9656730890274048,5495.596732399952,0.9205324053764343,62.279344930139175,9383.0,-2315.551513671875,1974.874267578125,28773.58459711075,0.9673080444335938,1792000,0.659,9383.0,0.0038883556208891092,-0.033318083733320236,-0.08288291841745377
897,190.96795827123697,900.4970092773438,0.4647292196750641,1980.4493408203125,0.2603982090950012,0.20749727323651312,2170.365478515625,4781.564612608465,2.1096763610839844,810.5158081054688,2.093371272373515,5146.604048793649,815.64501953125,0.9621663093566895,5497.092791702459,0.9205164313316345,62.27001105860337,9394.0,-2314.564697265625,1965.06005859375,28810.015760421753,0.9706894755363464,1794000,0.661,9394.0,0.00421053195794641,-0.021126583218574524,-0.024045132100582123
898,190.975542322416,1328.8031005859375,0.4646991193294525,1957.728515625,0.26042723655700684,0.20134906709194184,2170.1142578125,4722.09233497392,2.1085376739501953,763.566650390625,2.099723787801818,5145.914840127661,767.9570922851562,0.9705770015716553,5491.096871029731,0.9205287098884583,62.26041169743834,9404.0,-2326.798828125,1942.4915771484375,28846.58085346222,0.9727835655212402,1796000,0.662,9404.0,0.00396651156886898,-0.06582777202129364,-0.06770503520965576
899,191.01115478593434,932.2464599609375,0.46470627188682556,1963.80126953125,0.2603434920310974,0.20577419251203538,2170.093505859375,4759.486586158907,2.107447862625122,762.146728515625,2.102811344241238,5146.410957500738,763.8969116210938,0.9676992893218994,5492.750471509464,0.9205515384674072,62.24981875686302,9413.0,-2315.272216796875,1953.716552734375,28883.618232250214,0.9695375561714172,1798000,0.662,9413.0,0.0038883556208891092,-0.1281382143497467,-0.07651659101247787
900,190.99119176483075,1086.8494873046875,0.4646865129470825,1957.6796875,0.26032641530036926,0.20500061258673669,2170.1240234375,4699.54621171127,2.1063456535339355,742.3516235351562,2.092107584336087,5145.458591505609,745.0576782226562,0.9627254605293274,5495.6860826136635,0.9205602407455444,62.24010448833326,9423.0,-2326.376708984375,1945.7276611328125,28920.25993204117,0.9766035676002502,1800000,0.66,9423.0,0.004046238451403247,-0.041695285588502884,-0.08902610093355179
