#{"env_id": null, "t_start": 1521868378.2702315}
r,l,t
-7421.616773,345,2396.539136
5303.31807,368,2400.523316
4760.086446,293,2404.556941
8340.212514,291,2408.991637
9293.101964,287,2413.3617
3362.031395,470,2420.010187
534.821907,205,2422.632851
-865.172976,175,2424.073918
5430.897582,230,2427.911227
4749.790809,231,2431.107402
6796.000037,238,2433.956624
7364.20503,281,2438.211755
9920.394226,302,2442.88223
3722.222725,206,2445.654464
-249.92184,189,2448.427768
3280.473133,200,2451.212619
4190.348722,407,2456.542725
5078.08404,219,2459.147496
-13044.963319,690,2468.98885
6048.880328,528,2477.090947
7140.909748,339,2481.126041
14220.648415,411,2486.319604
682.592568,180,2488.861591
8077.449105,294,2492.774325
8601.287262,302,2497.370522
738.910718,310,2501.261164
6347.60148,323,2505.702513
6741.747577,248,2509.483119
10393.490067,233,2512.223743
6173.401737,293,2516.143345
16981.720127,297,2520.179604
7986.345964,262,2524.581457
6029.378951,202,2527.309477
6807.813974,430,2533.243032
5832.915149,276,2537.400268
1071.195286,424,2542.711782
-21237.682609,598,2551.66646
3641.31293,265,2555.917149
7905.790321,426,2561.479068
22575.593074,489,2568.888229
3765.956731,491,2575.710613
10329.019906,240,2578.403424
1995.067379,405,2584.737019
13607.188498,417,2590.477289
-1881.830763,319,2594.499868
5306.592999,183,2597.106344
1871.804202,164,2599.704245
